time,x,y,theta,Vx,Vy,Vlin,Vang,cur_cell,is_go_to_base,is_tangent_movement,is_vertical_movement,is_up,is_down,is_go_to_next_cell
51200000000,-21.634685125683426,-17.941289435602858,0.0,0.1763610999442689,-0.09432265065427073,0.1763610999442689,0.0,3,False,True,False,False,True,False
51200000000,-21.634685125683426,-17.941289435602858,0.0,0.17753301639901176,-0.09209792662306913,0.17753301639901176,0.0,3,False,True,False,False,True,False
51300000000,-21.617049015689,-17.950721700668286,0.0,0.17979248076540155,-0.08760515886763015,0.17979248076540155,0.0,3,False,True,False,False,True,False
51300000000,-21.617049015689,-17.950721700668286,0.0,0.17979248076540155,-0.08760515886763015,0.17979248076540155,0.0,3,False,True,False,False,True,False
51400000000,-21.59941290569457,-17.960153965733713,0.0,0.18087967152435255,-0.08533782531352867,0.18087967152435255,0.0,3,False,True,False,False,True,False
51400000000,-21.59941290569457,-17.960153965733713,0.0,0.18087967152435255,-0.08533782531352867,0.18087967152435255,0.0,3,False,True,False,False,True,False
51500000000,-21.58143365761803,-17.968914481620477,0.0,0.18219843335089866,-0.08248473122025762,0.18219843335089866,0.0,3,False,True,False,False,True,False
51500000000,-21.58143365761803,-17.968914481620477,0.0,0.18219843335089866,-0.08248473122025762,0.18219843335089866,0.0,3,False,True,False,False,True,False
51600000000,-21.563345690465596,-17.97744826415183,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
51600000000,-21.563345690465596,-17.97744826415183,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
51700000000,-21.545125847130507,-17.985696737273855,0.0,0.16350424003321964,-0.11517970086416834,0.16350424003321964,0.0,3,False,True,False,False,True,False
51700000000,-21.545125847130507,-17.985696737273855,0.0,0.16350424003321964,-0.11517970086416834,0.16350424003321964,0.0,3,False,True,False,False,True,False
51800000000,-21.528921523055732,-17.997419359901905,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
51800000000,-21.528921523055732,-17.997419359901905,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
51900000000,-21.512571099052412,-18.00893732998832,0.0,0.16055662734718712,-0.11925422179066235,0.16055662734718712,0.0,3,False,True,False,False,True,False
51900000000,-21.512571099052412,-18.00893732998832,0.0,0.16055662734718712,-0.11925422179066235,0.16055662734718712,0.0,3,False,True,False,False,True,False
52000000000,-21.496112794936767,-18.020300614092708,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
52000000000,-21.496112794936767,-18.020300614092708,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
52100000000,-21.48005713220205,-18.032226036271773,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
52100000000,-21.48005713220205,-18.032226036271773,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
52200000000,-21.463852808127275,-18.043948658899822,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
52200000000,-21.463852808127275,-18.043948658899822,0.0,0.16599866249830086,-0.11155466843111139,0.16599866249830086,0.0,3,False,True,False,False,True,False
52300000000,-21.44739450401163,-18.05531194300421,0.0,0.16669664723787356,-0.11050894895732176,0.16669664723787356,0.0,3,False,True,False,False,True,False
52300000000,-21.44739450401163,-18.05531194300421,0.0,0.16669664723787356,-0.11050894895732176,0.16669664723787356,0.0,3,False,True,False,False,True,False
52400000000,-21.430936199895985,-18.066675227108597,0.0,0.17606375766401894,-0.09487651573084678,0.17606375766401894,0.0,3,False,True,False,False,True,False
52400000000,-21.430936199895985,-18.066675227108597,0.0,0.17606375766401894,-0.09487651573084678,0.17606375766401894,0.0,3,False,True,False,False,True,False
52500000000,-21.4142665351722,-18.07772612200433,0.0,0.17606375766401894,-0.09487651573084678,0.17606375766401894,0.0,3,False,True,False,False,True,False
52500000000,-21.4142665351722,-18.07772612200433,0.0,0.17753301639901176,-0.09209792662306913,0.17753301639901176,0.0,3,False,True,False,False,True,False
52600000000,-21.396660159405798,-18.087213773577414,0.0,0.17267884955778875,-0.10090597066278369,0.17267884955778875,0.0,3,False,True,False,False,True,False
52600000000,-21.396660159405798,-18.087213773577414,0.0,0.17267884955778875,-0.10090597066278369,0.17267884955778875,0.0,3,False,True,False,False,True,False
52700000000,-21.379053783639396,-18.0967014251505,0.0,0.15515519803111433,-0.12620168193778444,0.15515519803111433,0.0,3,False,True,False,False,True,False
52700000000,-21.379053783639396,-18.0967014251505,0.0,0.15515519803111433,-0.12620168193778444,0.15515519803111433,0.0,3,False,True,False,False,True,False
52800000000,-21.361785898683618,-18.106792022216776,0.0,0.15711931924477193,-0.12374780612220747,0.15711931924477193,0.0,3,False,True,False,False,True,False
52800000000,-21.361785898683618,-18.106792022216776,0.0,0.15711931924477193,-0.12374780612220747,0.15711931924477193,0.0,3,False,True,False,False,True,False
52900000000,-21.346270378880504,-18.119412190410554,0.0,0.15789412899645364,-0.12275766382776786,0.15789412899645364,0.0,3,False,True,False,False,True,False
52900000000,-21.346270378880504,-18.119412190410554,0.0,0.15789412899645364,-0.12275766382776786,0.15789412899645364,0.0,3,False,True,False,False,True,False
53000000000,-21.330558446956026,-18.131786971022773,0.0,0.15942499924279774,-0.12076286522120094,0.15942499924279774,0.0,3,False,True,False,False,True,False
53000000000,-21.330558446956026,-18.131786971022773,0.0,0.15942499924279774,-0.12076286522120094,0.15942499924279774,0.0,3,False,True,False,False,True,False
53100000000,-21.31476903405638,-18.14406273740555,0.0,0.17074527138677992,-0.10414438198508298,0.17074527138677992,0.0,3,False,True,False,False,True,False
53100000000,-21.31476903405638,-18.14406273740555,0.0,0.17074527138677992,-0.10414438198508298,0.17074527138677992,0.0,3,False,True,False,False,True,False
53200000000,-21.2988265341321,-18.156139023927672,0.0,0.1717196946730646,-0.10252973452315904,0.1717196946730646,0.0,3,False,True,False,False,True,False
53200000000,-21.2988265341321,-18.156139023927672,0.0,0.1717196946730646,-0.10252973452315904,0.1717196946730646,0.0,3,False,True,False,False,True,False
53300000000,-21.281752006993422,-18.16655346212618,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
53300000000,-21.281752006993422,-18.16655346212618,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
53400000000,-21.264580037526116,-18.1768064355785,0.0,0.1670431710147762,-0.10998444897951816,0.1670431710147762,0.0,3,False,True,False,False,True,False
53400000000,-21.264580037526116,-18.1768064355785,0.0,0.1670431710147762,-0.10998444897951816,0.1670431710147762,0.0,3,False,True,False,False,True,False
53500000000,-21.24812173341047,-18.188169719682886,0.0,0.16908753872632112,-0.10681481286542074,0.16908753872632112,0.0,3,False,True,False,False,True,False
53500000000,-21.24812173341047,-18.188169719682886,0.0,0.16908753872632112,-0.10681481286542074,0.16908753872632112,0.0,3,False,True,False,False,True,False
53600000000,-21.231417416308993,-18.199168164580836,0.0,0.17008721614709155,-0.10521567803009475,0.17008721614709155,0.0,3,False,True,False,False,True,False
53600000000,-21.231417416308993,-18.199168164580836,0.0,0.17008721614709155,-0.10521567803009475,0.17008721614709155,0.0,3,False,True,False,False,True,False
53700000000,-21.214508662436362,-18.20984964586738,0.0,0.1729951600950558,-0.10036271510718518,0.1729951600950558,0.0,3,False,True,False,False,True,False
53700000000,-21.214508662436362,-18.20984964586738,0.0,0.1729951600950558,-0.10036271510718518,0.1729951600950558,0.0,3,False,True,False,False,True,False
53800000000,-21.197499940821654,-18.22037121367039,0.0,0.174243280236134,-0.09817983139398882,0.174243280236134,0.0,3,False,True,False,False,True,False
53800000000,-21.197499940821654,-18.22037121367039,0.0,0.174243280236134,-0.09817983139398882,0.174243280236134,0.0,3,False,True,False,False,True,False
53900000000,-21.18020042481215,-18.230407485181107,0.0,0.1763610999442689,-0.09432265065427073,0.1763610999442689,0.0,3,False,True,False,False,True,False
53900000000,-21.18020042481215,-18.230407485181107,0.0,0.1763610999442689,-0.09432265065427073,0.1763610999442689,0.0,3,False,True,False,False,True,False
54000000000,-21.162776096788537,-18.240225468320507,0.0,0.17753301639901176,-0.09209792662306913,0.17753301639901176,0.0,3,False,True,False,False,True,False
54000000000,-21.162776096788537,-18.240225468320507,0.0,0.17753301639901176,-0.09209792662306913,0.17753301639901176,0.0,3,False,True,False,False,True,False
54100000000,-21.14513998679411,-18.249657733385934,0.0,0.17895842768049475,-0.08929659098826305,0.17895842768049475,0.0,3,False,True,False,False,True,False
54100000000,-21.14513998679411,-18.249657733385934,0.0,0.17895842768049475,-0.08929659098826305,0.17895842768049475,0.0,3,False,True,False,False,True,False
54200000000,-21.12738668515421,-18.258867526048242,0.0,0.18087967152435255,-0.08533782531352867,0.18087967152435255,0.0,3,False,True,False,False,True,False
54200000000,-21.12738668515421,-18.258867526048242,0.0,0.18087967152435255,-0.08533782531352867,0.18087967152435255,0.0,3,False,True,False,False,True,False
54300000000,-21.109490842386162,-18.267797185147067,0.0,0.18087967152435255,-0.08533782531352867,0.18087967152435255,0.0,3,False,True,False,False,True,False
54300000000,-21.109490842386162,-18.267797185147067,0.0,0.18087967152435255,-0.08533782531352867,0.18087967152435255,0.0,3,False,True,False,False,True,False
54400000000,-21.091402875233726,-18.27633096767842,0.0,0.16055662734718712,-0.11925422179066235,0.16055662734718712,0.0,3,False,True,False,False,True,False
54400000000,-21.091402875233726,-18.27633096767842,0.0,0.16055662734718712,-0.11925422179066235,0.16055662734718712,0.0,3,False,True,False,False,True,False
54500000000,-21.07331490808129,-18.28486475020977,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
54500000000,-21.07331490808129,-18.28486475020977,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
54600000000,-21.05725924534657,-18.296790172388835,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
54600000000,-21.05725924534657,-18.296790172388835,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
54700000000,-21.041054921271797,-18.308512795016885,0.0,0.16599866249830086,-0.11155466843111139,0.16599866249830086,0.0,3,False,True,False,False,True,False
54700000000,-21.041054921271797,-18.308512795016885,0.0,0.16599866249830086,-0.11155466843111139,0.16599866249830086,0.0,3,False,True,False,False,True,False
54800000000,-21.024596617156153,-18.319876079121272,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
54800000000,-21.024596617156153,-18.319876079121272,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
54900000000,-21.007996750906322,-18.331031545964382,0.0,0.16314140423418774,-0.11569305175548511,0.16314140423418774,0.0,3,False,True,False,False,True,False
54900000000,-21.007996750906322,-18.331031545964382,0.0,0.16314140423418774,-0.11569305175548511,0.16314140423418774,0.0,3,False,True,False,False,True,False
55000000000,-20.991792426831548,-18.342754168592432,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
55000000000,-20.991792426831548,-18.342754168592432,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
55100000000,-20.97547828640813,-18.35432347376798,0.0,0.16669664723787356,-0.11050894895732176,0.16669664723787356,0.0,3,False,True,False,False,True,False
55100000000,-20.97547828640813,-18.35432347376798,0.0,0.16669664723787356,-0.11050894895732176,0.16669664723787356,0.0,3,False,True,False,False,True,False
55200000000,-20.959019982292485,-18.365686757872368,0.0,0.16841272914599706,-0.10787563516196341,0.16841272914599706,0.0,3,False,True,False,False,True,False
55200000000,-20.959019982292485,-18.365686757872368,0.0,0.16841272914599706,-0.10787563516196341,0.16841272914599706,0.0,3,False,True,False,False,True,False
55300000000,-20.9423503175687,-18.3767376527681,0.0,0.17074527138677992,-0.10414438198508298,0.17074527138677992,0.0,3,False,True,False,False,True,False
55300000000,-20.9423503175687,-18.3767376527681,0.0,0.17074527138677992,-0.10414438198508298,0.17074527138677992,0.0,3,False,True,False,False,True,False
55400000000,-20.9255090446541,-18.387525216284295,0.0,0.16314140423418774,-0.11569305175548511,0.16314140423418774,0.0,3,False,True,False,False,True,False
55400000000,-20.9255090446541,-18.387525216284295,0.0,0.16314140423418774,-0.11569305175548511,0.16314140423418774,0.0,3,False,True,False,False,True,False
55500000000,-20.90843451751542,-18.397939654482805,0.0,0.163865460496385,-0.1146652120580069,0.163865460496385,0.0,3,False,True,False,False,True,False
55500000000,-20.90843451751542,-18.397939654482805,0.0,0.163865460496385,-0.1146652120580069,0.163865460496385,0.0,3,False,True,False,False,True,False
55600000000,-20.892120377092002,-18.409508959658353,0.0,0.16564720843135283,-0.11207587759593923,0.16564720843135283,0.0,3,False,True,False,False,True,False
55600000000,-20.892120377092002,-18.409508959658353,0.0,0.16564720843135283,-0.11207587759593923,0.16564720843135283,0.0,3,False,True,False,False,True,False
55700000000,-20.875733831042364,-18.420975480864154,0.0,0.15750750216623852,-0.12325334381408226,0.15750750216623852,0.0,3,False,True,False,False,True,False
55700000000,-20.875733831042364,-18.420975480864154,0.0,0.15750750216623852,-0.12325334381408226,0.15750750216623852,0.0,3,False,True,False,False,True,False
55800000000,-20.85916911019923,-18.432183068623747,0.0,0.16055662734718712,-0.11925422179066235,0.16055662734718712,0.0,3,False,True,False,False,True,False
55800000000,-20.85916911019923,-18.432183068623747,0.0,0.16055662734718712,-0.11925422179066235,0.16055662734718712,0.0,3,False,True,False,False,True,False
55900000000,-20.843418359982604,-18.444508403005155,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
55900000000,-20.843418359982604,-18.444508403005155,0.0,0.16204324074774148,-0.1172262262805107,0.16204324074774148,0.0,3,False,True,False,False,True,False
56000000000,-20.827362697247885,-18.45643382518422,0.0,0.16314140423418774,-0.11569305175548511,0.16314140423418774,0.0,3,False,True,False,False,True,False
56000000000,-20.827362697247885,-18.45643382518422,0.0,0.16314140423418774,-0.11569305175548511,0.16314140423418774,0.0,3,False,True,False,False,True,False
56100000000,-20.81115837317311,-18.46815644781227,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
56100000000,-20.81115837317311,-18.46815644781227,0.0,0.1645830411564376,-0.11363284104385658,0.1645830411564376,0.0,3,False,True,False,False,True,False
56200000000,-20.794844232749693,-18.479725752987818,0.0,0.16669664723787356,-0.11050894895732176,0.16669664723787356,0.0,3,False,True,False,False,True,False
56200000000,-20.794844232749693,-18.479725752987818,0.0,0.16669664723787356,-0.11050894895732176,0.16669664723787356,0.0,3,False,True,False,False,True,False
56300000000,-20.778385928634048,-18.491089037092205,0.0,0.16942243943517632,-0.10628281618321007,0.16942243943517632,0.0,3,False,True,False,False,True,False
56300000000,-20.778385928634048,-18.491089037092205,0.0,0.16942243943517632,-0.10628281618321007,0.16942243943517632,0.0,3,False,True,False,False,True,False
56400000000,-20.761716263910262,-18.502139931987937,0.0,1.1952168997074595,-0.7290106738955808,1.1952168997074595,0.0,3,False,False,True,False,True,False
56400000000,-20.761716263910262,-18.502139931987937,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56500000000,-20.744774019966744,-18.512768213606257,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56500000000,-20.744774019966744,-18.512768213606257,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56600000000,-20.644774019966743,-18.585669280995816,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56600000000,-20.644774019966743,-18.585669280995816,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56700000000,-20.644774019966743,-18.685669280995818,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56700000000,-20.644774019966743,-18.685669280995818,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56800000000,-20.644774019966743,-18.78566928099582,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56800000000,-20.644774019966743,-18.78566928099582,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56900000000,-20.644774019966743,-18.88566928099582,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
56900000000,-20.644774019966743,-18.88566928099582,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57000000000,-20.644774019966743,-18.985669280995822,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57000000000,-20.644774019966743,-18.985669280995822,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57100000000,-20.644774019966743,-19.085669280995823,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57100000000,-20.644774019966743,-19.085669280995823,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57200000000,-20.644774019966743,-19.185669280995825,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57200000000,-20.644774019966743,-19.185669280995825,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57300000000,-20.644774019966743,-19.285669280995826,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57300000000,-20.644774019966743,-19.285669280995826,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57400000000,-20.644774019966743,-19.385669280995828,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57400000000,-20.644774019966743,-19.385669280995828,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57500000000,-20.644774019966743,-19.48566928099583,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57500000000,-20.644774019966743,-19.48566928099583,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57600000000,-20.644774019966743,-19.58566928099583,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57600000000,-20.644774019966743,-19.58566928099583,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57700000000,-20.644774019966743,-19.685669280995832,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57700000000,-20.644774019966743,-19.685669280995832,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57800000000,-20.644774019966743,-19.785669280995833,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57800000000,-20.644774019966743,-19.785669280995833,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57900000000,-20.644774019966743,-19.885669280995835,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
57900000000,-20.644774019966743,-19.885669280995835,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58000000000,-20.644774019966743,-19.985669280995836,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58000000000,-20.644774019966743,-19.985669280995836,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58100000000,-20.644774019966743,-20.085669280995837,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58100000000,-20.644774019966743,-20.085669280995837,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58200000000,-20.644774019966743,-20.18566928099584,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58200000000,-20.644774019966743,-20.18566928099584,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58300000000,-20.644774019966743,-20.28566928099584,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58300000000,-20.644774019966743,-20.28566928099584,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58400000000,-20.644774019966743,-20.38566928099584,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58400000000,-20.644774019966743,-20.38566928099584,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58500000000,-20.644774019966743,-20.485669280995843,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58500000000,-20.644774019966743,-20.485669280995843,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58600000000,-20.644774019966743,-20.585669280995845,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58600000000,-20.644774019966743,-20.585669280995845,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58700000000,-20.644774019966743,-20.685669280995846,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58700000000,-20.644774019966743,-20.685669280995846,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58800000000,-20.644774019966743,-20.785669280995847,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58800000000,-20.644774019966743,-20.785669280995847,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58900000000,-20.644774019966743,-20.88566928099585,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
58900000000,-20.644774019966743,-20.88566928099585,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59000000000,-20.644774019966743,-20.98566928099585,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59000000000,-20.644774019966743,-20.98566928099585,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59100000000,-20.644774019966743,-21.08566928099585,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59100000000,-20.644774019966743,-21.08566928099585,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59200000000,-20.644774019966743,-21.185669280995853,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59200000000,-20.644774019966743,-21.185669280995853,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59300000000,-20.644774019966743,-21.285669280995855,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59300000000,-20.644774019966743,-21.285669280995855,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59400000000,-20.644774019966743,-21.385669280995856,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59400000000,-20.644774019966743,-21.385669280995856,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59500000000,-20.644774019966743,-21.485669280995857,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59500000000,-20.644774019966743,-21.485669280995857,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59600000000,-20.644774019966743,-21.58566928099586,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59600000000,-20.644774019966743,-21.58566928099586,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59700000000,-20.644774019966743,-21.68566928099586,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59700000000,-20.644774019966743,-21.68566928099586,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59800000000,-20.644774019966743,-21.78566928099586,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59800000000,-20.644774019966743,-21.78566928099586,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59900000000,-20.644774019966743,-21.885669280995863,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
59900000000,-20.644774019966743,-21.885669280995863,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60000000000,-20.644774019966743,-21.985669280995864,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60000000000,-20.644774019966743,-21.985669280995864,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60100000000,-20.644774019966743,-22.085669280995866,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60100000000,-20.644774019966743,-22.085669280995866,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60200000000,-20.644774019966743,-22.185669280995867,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60200000000,-20.644774019966743,-22.185669280995867,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60300000000,-20.644774019966743,-22.28566928099587,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60300000000,-20.644774019966743,-22.28566928099587,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60400000000,-20.644774019966743,-22.38566928099587,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60400000000,-20.644774019966743,-22.38566928099587,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60500000000,-20.644774019966743,-22.48566928099587,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60500000000,-20.644774019966743,-22.48566928099587,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60600000000,-20.644774019966743,-22.585669280995873,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60600000000,-20.644774019966743,-22.585669280995873,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60700000000,-20.644774019966743,-22.685669280995874,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60700000000,-20.644774019966743,-22.685669280995874,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60800000000,-20.644774019966743,-22.785669280995876,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60800000000,-20.644774019966743,-22.785669280995876,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60900000000,-20.644774019966743,-22.885669280995877,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
60900000000,-20.644774019966743,-22.885669280995877,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
61000000000,-20.644774019966743,-22.98566928099588,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
61000000000,-20.644774019966743,-22.98566928099588,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
61100000000,-20.644774019966743,-23.08566928099588,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
61100000000,-20.644774019966743,-23.08566928099588,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
61200000000,-20.644774019966743,-23.18566928099588,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
61200000000,-20.644774019966743,-23.18566928099588,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
61300000000,-20.644774019966743,-23.285669280995883,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
61300000000,-20.644774019966743,-23.285669280995883,0.0,0.0,-1.4000000000000001,0.0,0.0,3,False,False,True,False,True,False
